Currency,Date,Closing Price (USD),24h Open (USD),24h High (USD),24h Low (USD),Percentage Change,Hash Rate
BTC,2016-11-17,738.665,745.9263,752.0375,731.9825,-0.0097,2177044.96
BTC,2016-11-18,748.8075,738.665,751.1375,737.915,0.0137,2012500.86
BTC,2016-11-19,752.5525,748.8075,754.5463,740.1338,0.005,2073243.13
BTC,2016-11-20,730.365,752.5525,753.765,713.13,-0.0295,1989192.73
BTC,2016-11-21,734.84,730.365,738.6288,728.015,0.0061,1807083.54
BTC,2016-11-22,745.9788,734.84,750.8013,734.55,0.0152,1961175.94
BTC,2016-11-23,739.8188,745.9788,746.575,732.2088,-0.0083,1877125.54
BTC,2016-11-24,730.3125,739.8188,740.8763,727.9875,-0.0128,2059234.73
BTC,2016-11-25,737.4025,730.3125,738.5138,728.3813,0.0097,2297377.53
BTC,2016-11-26,727.445,737.4025,738.155,724.1275,-0.0135,2129276.73
BTC,2016-11-27,731.9,727.445,735.405,727.4388,0.0061,2157293.53
BTC,2016-11-28,731.1263,731.9,734.1425,729.4725,-0.0011,2017209.53
BTC,2016-11-29,731.64,731.1263,734.4338,728.6038,0.0007,2297377.53
BTC,2016-11-30,744.1025,731.64,744.47,730.7113,0.017,2115268.33
BTC,2016-12-01,766.5925,744.1025,767.105,744.1025,0.0302,1989192.73
BTC,2016-12-02,769.915,766.5925,778.1425,763.8388,0.0043,2045226.33
BTC,2016-12-03,764.3575,769.915,770.1213,757.835,-0.0072,2052749.31
BTC,2016-12-04,760.1,764.3575,767.2413,759.9188,-0.0056,2451895.01
BTC,2016-12-05,754.8263,760.1,760.4063,745.6975,-0.0069,2109770.13
BTC,2016-12-06,758.3538,754.8263,759.89,751.9563,0.0047,2166790.94
BTC,2016-12-07,763.2363,758.3538,768.3188,752.165,0.0064,2138280.53
BTC,2016-12-08,766.8725,763.2363,771.42,762.7025,0.0048,2494660.62
BTC,2016-12-09,773.2825,766.8725,773.3225,766.33,0.0084,2238066.96
BTC,2016-12-10,765.9525,773.2825,775.0863,764.3675,-0.0095,1924452.48
BTC,2016-12-11,769.8275,765.9525,769.8638,763.3163,0.0051,1881686.87
BTC,2016-12-12,774.3863,769.8275,788.4863,766.9025,0.0059,2223811.75
BTC,2016-12-13,778.3563,774.3863,781.585,771.5475,0.0051,2223811.75
BTC,2016-12-14,776.9825,778.3563,779.605,771.3925,-0.0018,2537426.23
BTC,2016-12-15,776.415,776.9825,778.2175,772.7675,-0.0007,1981473.29
BTC,2016-12-16,786.9725,776.415,790.8388,775.5013,0.0136,1958064.63
BTC,2016-12-17,789.2463,786.9725,790.3038,785.5738,0.0029,2050571.62
BTC,2016-12-18,791,789.2463,791.16,785.2375,0.0022,2235585.61
BTC,2016-12-19,789.2325,791,792.2825,788.6563,-0.0022,2173914.28
BTC,2016-12-20,805.7963,789.2325,806.1975,788.4488,0.021,2343510.43
BTC,2016-12-21,842.6388,805.7963,842.9663,805.1488,0.0457,2127660.78
BTC,2016-12-22,910.9325,842.6388,910.9325,842.1788,0.081,2451435.25
BTC,2016-12-23,910.2475,910.9325,918.9488,878.91,-0.0008,2451435.25
BTC,2016-12-24,870.1313,910.2475,916.5563,869.47,-0.0441,2343510.43
BTC,2016-12-25,905.4563,870.1313,909.8463,858.0363,0.0406,2112242.95
BTC,2016-12-26,900.3663,905.4563,906.8888,893.6213,-0.0056,2574777.9
BTC,2016-12-27,948.8988,900.3663,949.8063,900.0263,0.0539,2189332.11
BTC,2016-12-28,971.645,948.8988,982.8688,947.03,0.024,2405181.75
BTC,2016-12-29,954.8438,971.645,977.7925,949.6188,-0.0173,2589949.67
BTC,2016-12-30,952.455,954.8438,964.7263,928.9875,-0.0025,2368856.4
BTC,2016-12-31,964.325,952.455,968.485,949.0863,0.0125,2479403.03
BTC,2017-01-01,1009.9738,964.325,1011.525,963.53,0.0473,2337271.65
BTC,2017-01-02,1028.3338,1009.9738,1034.105,998.6213,0.0182,2463610.66
BTC,2017-01-03,1047.1,1028.3338,1048.1238,1013.3775,0.0182,2526780.16
BTC,2017-01-04,1140.385,1047.1,1141.9975,1047.0638,0.0891,2589949.67
BTC,2017-01-05,985.9388,1140.385,1153.02,887.4663,-0.1354,2432025.91
BTC,2017-01-06,837.8363,985.9388,990.3713,821.655,-0.1502,2210932.64
BTC,2017-01-07,923.5238,837.8363,923.7475,816.3638,0.1023,2542572.54
BTC,2017-01-08,889.3388,923.5238,942.0625,878.1013,-0.037,2195140.26
BTC,2017-01-09,905.2263,889.3388,911.9963,881.1575,0.0179,2637326.79
BTC,2017-01-10,910.6063,905.2263,914.0238,897.5738,0.0059,2147763.14
BTC,2017-01-11,772.6613,910.6063,919.5588,747.4963,-0.1515,2679581.83
BTC,2017-01-12,784.8938,772.6613,828.0888,746.685,0.0158,2562350.13
BTC,2017-01-13,820.6888,784.8938,839.23,774.3588,0.0456,2897297.86
BTC,2017-01-14,821.1963,820.6888,835.555,810.6425,0.0006,2528855.36
BTC,2017-01-15,830.74,821.1963,834.7025,810.2163,0.0116,2880550.47
BTC,2017-01-16,848.5813,830.74,848.5813,820.9163,0.0215,2796813.54
BTC,2017-01-17,890.2938,848.5813,914.8025,848.5813,0.0492,2830308.31
BTC,2017-01-18,888.0625,890.2938,901.8338,848.6088,-0.0025,2646087.06
BTC,2017-01-19,896.1638,888.0625,905.4225,884.185,0.0091,2528855.36
BTC,2017-01-20,920.5888,896.1638,921.1813,882.2963,0.0273,2914045.251
BTC,2017-01-21,934.7775,920.5888,936.2525,912.0725,0.0154,3165256.048
BTC,2017-01-22,920.365,934.7775,936.7525,893.0075,-0.0154,3031276.956
BTC,2017-01-23,912.2125,920.365,926.9975,891.405,-0.0089,3398969.892
BTC,2017-01-24,898.55,912.2125,922.1475,884.7888,-0.015,2715269.052
BTC,2017-01-25,901.05,898.55,901.48,888.0188,0.0028,2910612.149
BTC,2017-01-26,912.8438,901.05,919.1325,896.2825,0.0131,2930146.459
BTC,2017-01-27,919.795,912.8438,921.5688,909.4,0.0076,3066886.627
BTC,2017-01-28,920.8288,919.795,922.0613,917.8213,0.0011,3320832.653
BTC,2017-01-29,916.9113,920.8288,921.5088,912.955,-0.0043,2969215.078
BTC,2017-01-30,921.3513,916.9113,921.8175,915.77,0.0048,3262229.724
BTC,2017-01-31,973.065,921.3513,978.185,920.6488,0.0561,2852009.22
BTC,2017-02-01,982.8275,973.065,992.4188,964.4075,0.01,2832474.91
BTC,2017-02-02,1020.09,982.8275,1020.1238,982.3338,0.0379,3750587.467
BTC,2017-02-03,1011.215,1020.09,1024.1425,995.87,-0.0087,3066886.627
BTC,2017-02-04,1029.4012,1011.215,1040.0863,1004.3775,0.018,2910612.149
BTC,2017-02-05,1019.3125,1029.4012,1030.3363,1006.5188,-0.0098,3043000.843
BTC,2017-02-06,1029.4088,1019.3125,1030.405,1018.23,0.0099,3336807.821
BTC,2017-02-07,1067.7088,1029.4088,1067.7963,1029.4088,0.0372,2623276.589
BTC,2017-02-08,1072.205,1067.7088,1072.2288,1018.1913,0.0042,3168918.119
BTC,2017-02-09,974.9588,1072.205,1077.7625,942.4538,-0.0907,3063987.056
BTC,2017-02-10,997.2275,974.9588,1000.9863,954.2763,0.0228,3546669.948
BTC,2017-02-11,1004.7138,997.2275,1015.9963,997.2275,0.0075,3105959.481
BTC,2017-02-12,1004.8538,1004.7138,1008.49,997.4563,0.0001,2917083.567
BTC,2017-02-13,994.58,1004.8538,1007.28,976.2888,-0.0102,2959055.992
BTC,2017-02-14,1003.59,994.58,1016.445,987.3313,0.0091,3420752.672
BTC,2017-02-15,1018.4113,1003.59,1021.9838,1001.0038,0.0148,3546669.948
BTC,2017-02-16,1038.8663,1018.4113,1041.5238,1016.995,0.0201,2917083.567
BTC,2017-02-17,1058.315,1038.8663,1058.6038,1027.9875,0.0187,3189904.332
BTC,2017-02-18,1052.8438,1058.315,1066.8363,1051.02,-0.0052,3168918.119
BTC,2017-02-19,1046.6625,1052.8438,1061.3175,1045.3087,-0.0059,3330515.744
BTC,2017-02-20,1079.5825,1046.6625,1084.5038,1046.6625,0.0315,2936112.564
BTC,2017-02-21,1112.8638,1079.5825,1126.4863,1079.3475,0.0308,3242870.593
BTC,2017-02-22,1122.515,1112.8638,1132.51,1101.9,0.0087,3023757.715
BTC,2017-02-23,1193.501,1122.515,1193.961,1120.73,0.0632,3045669.003
BTC,2017-02-24,1182.429,1193.501,1206.596,1101.385,-0.0093,3286693.168
BTC,2017-02-25,1139.848,1182.429,1184.183,1126.26,-0.036,3637273.773
BTC,2017-02-26,1189.366,1139.848,1192.252,1139.795,0.0434,3659185.061
BTC,2017-02-27,1189.947,1189.366,1210.156,1173.095,0.0005,3900209.227
BTC,2017-02-28,1193.611,1189.947,1198.163,1179.97,0.0031,3155225.442
BTC,2017-03-01,1221.05,1193.611,1233.298,1187.332,0.023,3352427.032
BTC,2017-03-02,1269.776,1221.05,1284.334,1216.03,0.0399,3155225.442
BTC,2017-03-03,1285.376,1269.776,1293.469,1258.487,0.0123,3440072.183
BTC,2017-03-04,1260.668,1285.376,1287.61,1239.568,-0.0192,3458650.323
BTC,2017-03-05,1273.247,1260.668,1280.579,1245.911,0.01,3069265.85
BTC,2017-03-06,1280.305,1273.247,1285.181,1268.809,0.0055,3367030.447
BTC,2017-03-07,1206.357,1280.305,1280.427,1188.174,-0.0578,3252505.602
BTC,2017-03-08,1153.06,1206.357,1225.5,1135.086,-0.0442,3504460.261
BTC,2017-03-09,1200.557,1153.06,1208.639,1147.435,0.0412,3252505.602
BTC,2017-03-10,1147.625,1200.557,1325.813,1022.68,-0.0441,3389935.416
BTC,2017-03-11,1186.351,1147.625,1200.383,1146.877,0.0337,3573175.168
BTC,2017-03-12,1235.553,1186.351,1237.781,1178.066,0.0415,3412840.385
BTC,2017-03-13,1242.806,1235.553,1247.261,1216.207,0.0059,3550270.199
BTC,2017-03-14,1245.892,1242.806,1257.797,1227.108,0.0025,3321220.509
BTC,2017-03-15,1247.671,1245.892,1260.63,1245.099,0.0014,3573175.168
BTC,2017-03-16,1126.082,1247.671,1248.292,1103.531,-0.0975,3252505.602
BTC,2017-03-17,1062.07,1126.082,1164.222,1057.345,-0.0568,3504460.261
BTC,2017-03-18,1000.246,1062.07,1094.412,944.113,-0.0582,3641704.837
BTC,2017-03-19,1036.226,1000.246,1058.91,977.506,0.036,3712647.139
BTC,2017-03-20,1065.481,1036.226,1065.506,1015.041,0.0282,3925474.045
BTC,2017-03-21,1091.333,1065.481,1119.074,1063.697,0.0243,3216051.025
BTC,2017-03-22,1036.099,1091.333,1101.028,990.705,-0.0506,3357935.629
BTC,2017-03-23,1013.844,1036.099,1053.241,1012.245,-0.0215,3807236.875
BTC,2017-03-24,921.808,1013.844,1014.601,920.576,-0.0908,3499820.233
BTC,2017-03-25,962.508,921.808,972.271,891.511,0.0442,4161948.385
BTC,2017-03-26,968.293,962.508,998.56,946.522,0.006,3145108.723
BTC,2017-03-27,1035.322,968.293,1042.901,965.455,0.0692,3925474.045
BTC,2017-03-28,1011.969,1035.322,1064.52,1010.047,-0.0226,3121461.289
BTC,2017-03-29,1041.374,1011.969,1056.898,1011.315,0.0291,3665352.271
BTC,2017-03-30,1048.863,1041.374,1051.473,1023.187,0.0072,3263345.893
BTC,2017-03-31,1077.557,1048.863,1087.727,1040.614,0.0274,4073274.033
BTC,2017-04-01,1082.37,1077.557,1103.528,1069.782,0.0045,3352999.966
BTC,2017-04-02,1140.037,1082.37,1140.037,1077.591,0.0533,3278488.856
BTC,2017-04-03,1148.092,1140.037,1155.714,1120.597,0.0071,3924251.812
BTC,2017-04-04,1139.86,1148.092,1161.361,1125.827,-0.0072,4371318.475
BTC,2017-04-05,1150.685,1139.86,1151.207,1113.077,0.0095,3104629.598
BTC,2017-04-06,1177.284,1150.685,1202.822,1149.209,0.0231,4023599.96
BTC,2017-04-07,1196.896,1177.284,1202.037,1176.375,0.0167,3651044.408
BTC,2017-04-08,1187.033,1196.896,1196.896,1170.579,-0.0082,4023599.96
BTC,2017-04-09,1213.801,1187.033,1218.239,1178.396,0.0226,3402674.04
BTC,2017-04-10,1206.74,1213.801,1219.056,1202.783,-0.0058,3949088.849
BTC,2017-04-11,1226.896,1206.74,1232.155,1204.364,0.0167,3675881.445
BTC,2017-04-12,1216.269,1226.896,1226.927,1213.655,-0.0087,4147785.144
BTC,2017-04-13,1187.136,1216.269,1219.007,1154.9,-0.024,3526859.224
BTC,2017-04-14,1186.109,1187.136,1197.391,1169.893,-0.0009,3287972.007
BTC,2017-04-15,1189.55,1186.109,1199.71,1178.094,0.0029,3598646.527
BTC,2017-04-16,1184.2,1189.55,1190.965,1178.196,-0.0045,3909321.047
BTC,2017-04-17,1211.738,1184.2,1211.738,1181.783,0.0233,3779873.33
BTC,2017-04-18,1218.666,1211.738,1222.358,1211.233,0.0057,3572756.984
BTC,2017-04-19,1227.981,1218.666,1232.858,1209.183,0.0076,3779873.33
BTC,2017-04-20,1261.702,1227.981,1264.665,1227.679,0.0275,3702204.7
BTC,2017-04-21,1255.2513,1261.702,1275.053,1247.7925,-0.0051,3598646.527
BTC,2017-04-22,1232.7575,1255.2513,1255.905,1220,-0.0179,4323553.741
BTC,2017-04-23,1243.43,1232.7575,1250.455,1230.6837,0.0087,3753983.787
BTC,2017-04-24,1251.5775,1243.43,1251.5775,1240.12,0.0066,3961100.134
BTC,2017-04-25,1269.6963,1251.5775,1270.7275,1248.7425,0.0145,3210303.377
BTC,2017-04-26,1289.7475,1269.6963,1307.2788,1269.43,0.0158,3831652.417
BTC,2017-04-27,1335.825,1289.7475,1343.5925,1289.4925,0.0357,3961100.134
BTC,2017-04-28,1319.7,1335.825,1338.9875,1282.9325,-0.0121,3814281.634
BTC,2017-04-29,1311.5887,1319.7,1333.375,1311.2513,-0.0061,3528859.199
BTC,2017-04-30,1370.79,1311.5887,1371.2063,1308.7425,0.0451,4488916.48
BTC,2017-05-01,1416.61,1370.79,1426.6338,1350.005,0.0334,3918071.61
BTC,2017-05-02,1448.8863,1416.61,1466.8813,1408.54,0.0228,3892124.116
BTC,2017-05-03,1506.7725,1448.8863,1507.51,1431.1813,0.04,4099704.069
BTC,2017-05-04,1543.31,1506.7725,1594.6263,1442.7313,0.0242,3425069.222
BTC,2017-05-05,1536.1525,1543.31,1591.9675,1491.675,-0.0046,4359179.01
BTC,2017-05-06,1554.6025,1536.1525,1555.225,1517.65,0.012,3347226.74
BTC,2017-05-07,1564.065,1554.6025,1572.5538,1525.895,0.0061,4359179.01
BTC,2017-05-08,1644.7288,1564.065,1655.7875,1564.065,0.0516,4333231.516
BTC,2017-05-09,1695.8313,1644.7288,1753.595,1641.0625,0.0311,4670548.939
BTC,2017-05-10,1748.3538,1695.8313,1764.21,1690.3988,0.031,4021861.587
BTC,2017-05-11,1774.52,1748.3538,1839.2313,1748.07,0.015,4119773.002
BTC,2017-05-12,1634.6075,1774.52,1799.495,1587.6938,-0.0788,3757901.049
BTC,2017-05-13,1774.805,1634.6075,1784.8363,1624.5613,0.0858,4286790.827
BTC,2017-05-14,1747.0438,1774.805,1793.7325,1740.2,-0.0156,4398136.043
BTC,2017-05-15,1665.0325,1747.0438,1747.0438,1652.1563,-0.0469,4565153.868
BTC,2017-05-16,1744.4413,1665.0325,1753.0375,1657.1088,0.0477,4732171.692
BTC,2017-05-17,1796.8963,1744.4413,1823.555,1744.4413,0.0301,3674392.137
BTC,2017-05-18,1913.1388,1796.8963,1918.3275,1795.7775,0.0647,4314627.131
BTC,2017-05-19,1983.9788,1913.1388,1993.1238,1909.2313,0.037,3952755.178
BTC,2017-05-20,2074.6963,1983.9788,2074.6963,1964.975,0.0457,4565153.868
BTC,2017-05-21,2114.9888,2074.6963,2115.5913,2001.145,0.0194,4592990.172
BTC,2017-05-22,2196.6687,2114.9888,2289.2075,2062.3025,0.0386,4091936.698
BTC,2017-05-23,2348.5525,2196.6687,2356.405,2174.4938,0.0691,4064100.394
BTC,2017-05-24,2581.8538,2348.5525,2593.3667,2310.4263,0.0993,4976737.782
BTC,2017-05-25,2460.9538,2581.8538,2791.695,2298.49,-0.0468,4562009.633
BTC,2017-05-26,2232.2875,2460.9538,2639.905,2067.0975,-0.0929,4828620.586
BTC,2017-05-27,2234.8337,2232.2875,2250.1475,1908.9913,0.0011,4532386.194
BTC,2017-05-28,2195.785,2234.8337,2320.8175,2135.0025,-0.0175,4976737.782
BTC,2017-05-29,2315.7363,2195.785,2339.725,2157.345,0.0546,4887867.464
BTC,2017-05-30,2170.9812,2315.7363,2329.6363,2152.9225,-0.0625,4473139.316
BTC,2017-05-31,2402.125,2170.9812,2414.515,2162.2263,0.1065,5302595.613
BTC,2017-06-01,2477.1725,2402.125,2489.9775,2361.7413,0.0312,4858244.025
BTC,2017-06-02,2475.2975,2477.1725,2524.8063,2418.9325,-0.0008,5035984.66
BTC,2017-06-03,2526.3113,2475.2975,2593.64,2448.0437,0.0206,4325022.12
BTC,2017-06-04,2605.125,2526.3113,2607.93,2494.2913,0.0312,5687700.322
BTC,2017-06-05,2855.03,2605.125,2911.86,2582.375,0.0959,5432357.042
BTC,2017-06-06,2900.8525,2855.03,2967.4763,2742.335,0.016,5533581.086
BTC,2017-06-07,2737.9025,2900.8525,2911.9388,2625.085,-0.0562,5094943.561
BTC,2017-06-08,2826.0388,2737.9025,2864.365,2712.6888,0.0322,5567322.434
BTC,2017-06-09,2846.0063,2826.0388,2874.6963,2794.0625,0.0071,5567322.434
BTC,2017-06-10,2910.3363,2846.0063,2943.6325,2821.525,0.0226,5094943.561
BTC,2017-06-11,3007.0125,2910.3363,3025.4725,2894.01,0.0332,4757530.08
BTC,2017-06-12,2697.0775,3007.0125,3041.3583,2525.2388,-0.1031,4926236.821
BTC,2017-06-13,2780.1825,2697.0775,2802.9475,2696.4575,0.0308,4959978.169
BTC,2017-06-14,2518.5488,2780.1825,2828.8825,2385.0313,-0.0941,4757530.08
BTC,2017-06-15,2438.6175,2518.5488,2522.3075,2185.9612,-0.0317,4723788.732
BTC,2017-06-16,2520.7838,2438.6175,2559.1887,2433.9475,0.0337,5162426.257
BTC,2017-06-17,2680.1025,2520.7838,2707.06,2510.9387,0.0632,4993719.517
BTC,2017-06-18,2611.68,2680.1025,2680.1025,2522.3225,-0.0255,5129905.644
BTC,2017-06-19,2667.5475,2611.68,2691.5738,2555.1038,0.0214,5129905.644
BTC,2017-06-20,2805.0975,2667.5475,2822.6338,2636.0588,0.0516,5342177.602
BTC,2017-06-21,2702.0038,2805.0975,2828.9438,2661.3113,-0.0368,4882255.027
BTC,2017-06-22,2763.2913,2702.0038,2783.7588,2643.7588,0.0227,4953012.346
BTC,2017-06-23,2740.5925,2763.2913,2780.27,2726.0413,-0.0082,4917633.687
BTC,2017-06-24,2598.1588,2740.5925,2764.0375,2556.8225,-0.052,5660585.539
BTC,2017-06-25,2630.595,2598.1588,2696.8863,2530.6313,0.0125,5165284.304
BTC,2017-06-26,2513.43,2630.595,2633.1075,2387.6375,-0.0445,4316196.473
BTC,2017-06-27,2556.1675,2513.43,2597.2763,2332.6013,0.017,5023769.665
BTC,2017-06-28,2591.2675,2556.1675,2619.2363,2498.9325,0.0137,4634604.41
BTC,2017-06-29,2547.3225,2591.2675,2620.8438,2530.1213,-0.017,5554449.56
BTC,2017-06-30,2479.055,2547.3225,2581.7413,2471.7925,-0.0268,4245439.154
BTC,2017-07-01,2424.6988,2479.055,2547.0475,2396.0125,-0.0219,5448313.581
BTC,2017-07-02,2513.7413,2424.6988,2551.065,2410.4725,0.0367,6622798.791
BTC,2017-07-03,2640.0613,2513.7413,2648.8562,2510.3225,0.0503,5988701.034
BTC,2017-07-04,2588.6788,2640.0613,2659.7888,2583.3525,-0.0195,5988701.034
BTC,2017-07-05,2634.1738,2588.6788,2648.68,2560.85,0.0176,5389830.931
BTC,2017-07-06,2598.57,2634.1738,2638.0988,2591.9825,-0.0135,5248920.318
BTC,2017-07-07,2514.3625,2598.57,2603.4713,2482.7712,-0.0324,5002326.746
BTC,2017-07-08,2586.0425,2514.3625,2588.3813,2506.3038,0.0285,5213692.665
BTC,2017-07-09,2524.1262,2586.0425,2590.7525,2510.2863,-0.0239,5812562.768
BTC,2017-07-10,2352.265,2524.1262,2541.5563,2314.0775,-0.0681,4861416.134
BTC,2017-07-11,2292.9138,2352.265,2428.1575,2272.3163,-0.0252,6939847.669
BTC,2017-07-12,2437.5538,2292.9138,2448.505,2292.4187,0.0631,6094383.994
BTC,2017-07-13,2337.6788,2437.5538,2437.5538,2327.7288,-0.041,6235294.606
BTC,2017-07-14,2109.3738,2337.6788,2372.8337,2105.2438,-0.0977,5530741.543
BTC,2017-07-15,2045.5725,2109.3738,2151.7288,1971.2838,-0.0302,5559049.844
BTC,2017-07-16,1986.9425,2045.5725,2055.7475,1836.92,-0.0287,5079131.872
BTC,2017-07-17,2189.24,1986.9425,2246.1175,1986.9425,0.1018,6518885.788
BTC,2017-07-18,2354.8925,2189.24,2407.1887,2177.9938,0.0757,5918988.323
BTC,2017-07-19,2349.355,2354.8925,2413.485,2258.1125,-0.0024,6598872.117
BTC,2017-07-20,2740.5688,2349.355,2946.36,2332.3538,0.1665,5958981.488
BTC,2017-07-21,2738.775,2740.5688,2814.5075,2639.3137,-0.0007,6478892.624
BTC,2017-07-22,2831.6788,2738.775,2875.7775,2725.0663,0.0339,6158947.309
BTC,2017-07-23,2772.3675,2831.6788,2836.3775,2670.7613,-0.0209,6398906.295
BTC,2017-07-24,2768.8025,2772.3675,2813.9688,2720.7113,-0.0013,6878824.267
BTC,2017-07-25,2540.2087,2768.8025,2796.9213,2485.185,-0.0826,7118783.254
BTC,2017-07-26,2570.195,2540.2087,2577.0588,2433.8313,0.0118,5918988.323
BTC,2017-07-27,2699.7213,2570.195,2749.9988,2554.37,0.0504,5878995.159
BTC,2017-07-28,2719.69,2699.7213,2833.2375,2682.87,0.0074,6585327.485
BTC,2017-07-29,2714.7038,2719.69,2780.2075,2693.9588,-0.0018,6414280.018
BTC,2017-07-30,2718.6175,2714.7038,2753.3313,2615.8075,0.0014,6713613.086
BTC,2017-07-31,2867.6538,2718.6175,2902.3713,2706.8225,0.0548,6285994.418
BTC,2017-08-01,2739.7088,2867.6538,2925.0338,2670.1633,-0.0446,6200470.684
BTC,2017-08-02,2740.0713,2739.7088,2765.5525,2681.4688,0.0001,6371518.151
BTC,2017-08-03,2811.71,2740.0713,2824.38,2731.1963,0.0261,6499803.752
BTC,2017-08-04,3123.4113,2811.71,3167.555,2797.1175,0.1109,5901137.617
BTC,2017-08-05,3254.71,3123.4113,3360.8663,3104.1688,0.042,7654374.155
BTC,2017-08-06,3274.6375,3254.71,3325.9663,3190.1863,0.0061,7568850.421
BTC,2017-08-07,3474.7625,3274.6375,3476.8188,3258.405,0.0611,5986661.35
BTC,2017-08-08,3416.185,3474.7625,3525.0375,3376.37,-0.0169,6542565.619
BTC,2017-08-09,3364.4113,3416.185,3442.9888,3280.325,-0.0152,7012946.153
BTC,2017-08-10,3451.8525,3364.4113,3474.335,3357.6713,0.026,6333394.737
BTC,2017-08-11,3705.43,3451.8525,3741.3313,3451.8525,0.0735,6149818.078
BTC,2017-08-12,4104.015,3705.43,4162.5725,3701.8338,0.1076,6608759.726
BTC,2017-08-13,4036.7575,4104.015,4225.4025,3890.005,-0.0164,6195712.243
BTC,2017-08-14,4462.6763,4036.7575,4483.5475,4036.7575,0.1055,6792336.385
BTC,2017-08-15,4118.9025,4462.6763,4470.3438,3892.72,-0.077,5966241.419
BTC,2017-08-16,4322.4213,4118.9025,4440.7612,3985.2338,0.0494,6975913.044
BTC,2017-08-17,4311.685,4322.4213,4522.13,4225.5,-0.0025,5966241.419
BTC,2017-08-18,4180.2388,4311.685,4407.7963,4040.0538,-0.0305,8215055.493
BTC,2017-08-19,4139.3813,4180.2388,4235.065,4033.5363,-0.0098,6838230.55
BTC,2017-08-20,4110.9413,4139.3813,4218.2113,4101.0613,-0.0069,6930018.879
BTC,2017-08-21,3911.2763,4110.9413,4142.6388,3884.6225,-0.0486,5966241.419
BTC,2017-08-22,4162.7925,3911.2763,4197.7612,3687.2763,0.0643,5277828.948
BTC,2017-08-23,4178.7563,4162.7925,4299.9688,4130.925,0.0038,4084580.664
BTC,2017-08-24,4396.0313,4178.7563,4420.36,4165.7738,0.052,7297172.197
BTC,2017-08-25,4359.9025,4396.0313,4496.2925,4320.22,-0.0082,4459277.508
BTC,2017-08-26,4381.3963,4359.9025,4439.2913,4309.3125,0.0049,4459277.508
BTC,2017-08-27,4340.46,4381.3963,4416.0225,4340.46,-0.0093,4635882.557
BTC,2017-08-28,4442.6575,4340.46,4455.0463,4239.0112,0.0235,6843445.68
BTC,2017-08-29,4664.6438,4442.6575,4703.4175,4400.1587,0.05,5695512.856
BTC,2017-08-30,4676.1425,4664.6438,4707.5525,4545.5375,0.0025,6578538.105
BTC,2017-08-31,4783.17,4676.1425,4808.1213,4654.07,0.0229,7417412.092
BTC,2017-09-01,4864.285,4783.17,5013.9075,4726.7437,0.017,7196655.78
BTC,2017-09-02,4672.5688,4864.285,4902.2612,4529.3713,-0.0394,7682319.667
BTC,2017-09-03,4593.1825,4672.5688,4749.0288,4481.5225,-0.017,7240807.042
BTC,2017-09-04,4160.535,4593.1825,4594.5775,4037.4988,-0.0942,6799294.418
BTC,2017-09-05,4517.57,4160.535,4529.5888,4111.9712,0.0858,7726470.929
BTC,2017-09-06,4543.1025,4517.57,4666.4663,4517.57,0.0057,8697798.703
BTC,2017-09-07,4628.6025,4543.1025,4691.98,4506.6625,0.0188,7430760.766
BTC,2017-09-08,4280.975,4628.6025,4698.7313,4151.6425,-0.0751,8072925.277
BTC,2017-09-09,4194.2188,4280.975,4394.5162,4161.9725,-0.0203,8027056.383
BTC,2017-09-10,4307.8263,4194.2188,4334.5075,3976.4613,0.0271,7751843.021
BTC,2017-09-11,4295.7612,4307.8263,4310.7913,4108.475,-0.0028,6329907.319
BTC,2017-09-12,3944.5838,4295.7612,4368.22,3944.5838,-0.0817,7981187.489
BTC,2017-09-13,3817.0575,3944.5838,4053.3225,3766.36,-0.0323,8623352
BTC,2017-09-14,3358.1088,3817.0575,3896.7925,3209.4388,-0.1202,8715089.787
BTC,2017-09-15,3772.6838,3358.1088,3806.5788,2951.1525,0.1235,7981187.489
BTC,2017-09-16,3608.595,3772.6838,3874.6263,3551.7588,-0.0435,8256400.851
